id;nickname;male;female;skin;hair;height;tattoo;age;weapon;arrested;convicted;rape;extortion;kidnapping;theft;homicide;arms_trafficking;drug_trafficking;faction;Dc;Bc;Cc;CC;key;scores
UIW5;0;1;0;0;0;2;0;29;0;1;0;0;0;0;1;0;0;0;0;0.001233958538993;0.0056979444842791;0.08645557736622;0.3;0;0.05550903278900846
ZXRW;0;1;0;2;1;2;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0517827476038338;1.0;1;0.224918435563538
E3JU;1;1;0;2;0;3;0;58;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0469019480744967;0.0;0;0.08484623125030491
LXTX;0;1;0;2;3;5;0;31;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0418508572608965;1.0;1;0.2520487493986195
O0DV;1;1;0;4;3;5;0;29;0;1;0;0;0;0;1;0;0;1;0;0.0019743336623889;0.00057325096216;0.0688928182807399;0.7142857142857143;1;0.2930168314281773
U5TW;1;0;1;3;1;5;0;23;0;0;0;0;0;0;1;0;0;0;0;0.0007403751233958;0.0007836604422602;0.0657109496626881;0.0;1;0.2981331183958659
HVHV;1;1;0;1;2;3;0;26;0;1;1;0;0;0;0;0;0;1;0;0.0009871668311944;1.9901596316375017e-05;0.0489975573774456;0.1666666666666666;0;0.021872280600128313
R9NU;0;1;0;2;0;5;0;24;0;0;0;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0771310008756234;0.0;1;0.2981331183958659
C4PI;1;1;0;3;1;3;0;35;1;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0601258309591642;0.0;0;0.3788000850719065
TWWD;0;0;1;1;0;3;0;40;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0024654802307109;0.069722623718081;0.0;1;0.2974160082717905
Y7JQ;1;1;0;3;2;4;0;33;0;1;1;0;0;0;0;0;0;0;0;0.0004935834155972;0.0;0.0639278051243216;1.0;0;0.07583836507361577
UDK6;1;1;0;2;1;4;0;27;1;1;1;0;0;0;1;0;0;1;0;0.0007403751233958;0.0049259649245076;0.0493791052779098;0.0;1;0.2981331183958659
WYOI;1;1;0;3;0;3;0;23;0;0;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0864740279141235;1.0;1;0.2974160082717905
O6DT;1;1;0;1;1;2;0;38;1;1;1;0;0;0;1;0;0;1;0;0.0027147087857847;0.0429894219500531;0.0778961128840017;0.3090909090909091;0;0.7210172269314824
I8ZY;1;1;0;1;0;3;0;30;1;1;1;0;0;0;1;0;0;1;0;0.0091312931885488;0.0134634711728573;0.0739902125483894;0.5780780780780781;0;0.47868892983599654
BKLC;0;1;0;1;0;1;0;29;1;1;1;0;0;0;0;0;0;0;0;0.0007403751233958;0.0;0.0628246275020543;1.0;1;0.2974160082717905
GWO0;0;1;0;3;0;3;0;26;0;1;0;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.052334517274782;0.0;1;0.2974160082717905
V3NX;1;1;0;1;2;3;0;27;0;0;0;0;0;0;0;0;0;1;0;0.0019743336623889;0.0038322245365996;0.0691101976769968;0.0714285714285714;0;0.5793154603703444
Y0DM;0;1;0;3;3;5;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0644412283910367;1.0;0;0.5201835098845884
OSH0;0;1;0;2;0;5;0;36;0;1;0;0;0;0;0;0;0;0;0;0.0014807502467917;0.0;0.0644617318124691;1.0;0;0.5115607644407867
GRP2;0;1;0;1;3;5;0;25;0;0;0;0;0;0;0;0;0;0;0;0.0007403751233958;0.0;0.0521848880188545;1.0;1;0.2974160082717905
OOQU;0;1;0;3;2;2;0;24;1;0;0;0;0;0;1;0;0;1;0;0.0009871668311944;1.018146925839641e-05;0.0496100493406956;0.5;0;0.561085511374745
QAO5;0;1;0;2;1;3;0;24;1;0;0;0;0;0;1;0;0;0;0;0.0007403751233958;0.0009869231464669;0.0720816878357704;0.3333333333333333;0;0.3148431332654684
TYQI;1;1;0;2;1;5;0;25;0;1;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.0005769064764588;0.0489768290766683;0.1666666666666666;0;0.5072184651683942
YDP1;0;1;0;2;1;3;0;27;1;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0536617666534233;0.0;1;0.2974160082717905
WAJZ;0;1;0;1;3;3;0;43;0;0;0;0;0;0;1;0;0;0;0;0.0014807502467917;0.0034256792853929;0.051625726225665;0.3333333333333333;0;0.7398332013373334
W7LK;1;1;0;1;0;5;0;47;0;1;1;0;0;0;0;0;0;1;0;0.0022211253701875;0.0003059797261538;0.0777541112582273;0.7222222222222222;0;0.742536427732378
UNW9;0;1;0;3;0;3;0;23;0;0;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0641332046026495;1.0;1;0.2974160082717905
HUK9;1;0;1;2;1;2;0;31;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0002467307866167;0.0469731747467019;0.6666666666666666;0;0.7405710814635909
UNB4;0;1;0;2;1;3;0;30;1;0;0;0;0;0;1;0;0;0;0;0.0007403751233958;0.0;0.0466411897417008;1.0;0;0.7382708857416648
MFHA;0;1;0;2;1;3;0;25;1;0;0;0;0;0;0;0;0;1;0;0.001233958538993;6.823952191508496e-06;0.0825876933738254;0.7;1;0.2981331183958659
E8HT;0;1;0;1;0;2;0;42;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0569997749268512;0.0;1;0.2981331183958659
NYTO;0;1;0;1;0;1;0;26;1;1;0;0;0;0;1;0;0;0;0;0.0098716683119447;0.0159071659170152;0.0739659012084261;0.4589743589743589;0;0.4193701010448677
J9YN;0;1;0;1;0;3;0;35;1;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0545995984531012;0.0;1;0.2974160082717905
HRBV;0;1;0;1;1;3;0;25;0;1;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0816556838562763;0.0;1;0.2974160082717905
BRIV;0;0;1;3;0;2;0;46;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0624393250635642;0.0;1;0.2974160082717905
VSGI;0;1;0;1;1;3;0;34;0;1;1;0;0;0;1;0;0;0;0;0.001233958538993;0.0015702911671654;0.0675074554754011;0.1;0;0.305195728347706
P4IC;0;1;0;1;0;2;1;25;1;1;1;0;0;0;1;1;0;1;0;0.0004935834155972;0.0004935834155972;0.0617466437072367;0.0;0;0.514076526117457
XSZS;0;0;1;1;0;2;0;35;0;1;1;0;0;0;0;0;0;1;0;0.0017275419545903;0.0;0.0537400530503978;1.0;0;0.8446083227148679
SCVJ;0;1;0;3;1;4;0;44;1;1;0;0;0;0;1;0;0;0;0;0.0007403751233958;3.4522003065716333e-07;0.0640824911831222;0.3333333333333333;0;0.7293451363062619
T2NI;0;1;0;1;0;3;0;27;1;0;0;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0640217408478298;0.0;0;0.30878353224112143
WIIO;0;1;0;1;0;4;0;53;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0515134949592545;0.0;1;0.2974160082717905
FEIH;1;1;0;3;0;2;0;26;1;1;1;0;0;0;1;1;0;1;0;0.0017275419545903;0.0035147229017353;0.0581657407806152;0.1904761904761904;1;0.2671944752836759
RUCG;0;1;0;3;0;2;0;23;1;0;0;0;0;0;0;0;0;0;0;0.0004935834155972;0.0;0.0744059642293143;1.0;1;0.14206195131941843
EHF4;1;1;0;2;1;2;0;32;0;0;0;0;0;0;1;0;0;1;0;0.0004935834155972;0.0;0.044868174822;1.0;1;0.25078716438914933
Q9LU;0;0;1;1;2;1;0;43;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0593247635501156;0.0;1;0.2981331183958659
END8;0;1;0;1;2;3;0;33;1;1;1;0;0;0;1;0;0;0;0;0.0007403751233958;0.0;0.0627506852709336;1.0;0;0.002655438724534419
KAR8;1;1;0;3;1;3;0;28;0;1;1;0;0;0;0;0;0;1;0;0.0009871668311944;0.0004007751079679;0.0642450571578062;0.5;0;0.06905071202161568
FACJ;0;1;0;3;2;3;0;25;1;1;0;0;0;0;1;0;0;1;0;0.001233958538993;0.0;0.0517979725670165;1.0;0;0.5050192002858519
DQD5;0;1;0;1;2;2;0;30;1;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0019728715540238;0.0613010590015128;0.0;1;0.2974160082717905
WSO7;0;1;0;4;3;5;0;24;0;0;0;0;0;0;0;1;0;0;0;0.0007403751233958;0.0;0.0606214748432848;1.0;0;0.5134499633645206
LUMZ;0;1;0;3;1;4;0;26;0;1;1;0;0;0;1;0;0;1;0;0.0027147087857847;0.0199122167205625;0.0695861239910698;0.2545454545454545;0;0.696968273717586
ION1;1;1;0;1;2;2;0;56;0;1;1;0;0;0;0;0;0;1;0;0.0024679170779861;0.0013435569777177;0.0639782739129061;0.4666666666666667;0;0.5112507333289705
SZK1;0;1;0;2;1;3;0;25;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0651091043481055;0.0;1;0.2974160082717905
YPPT;1;1;0;2;0;3;0;35;1;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0669331659453566;0.0;0;0.38468375250011805
VFBV;0;1;0;2;1;3;0;24;1;1;1;0;0;0;1;1;0;1;0;0.0007403751233958;0.0009870449888307;0.0537037282474718;0.0;1;0.2974160082717905
MUAX;0;1;0;2;1;2;0;25;0;1;1;0;0;0;1;0;0;0;0;0.001233958538993;0.0019728715540238;0.0548019313217652;0.6;0;0.7444695063495952
OXDQ;0;1;0;1;2;3;0;31;1;1;0;0;0;0;1;0;0;0;0;0.001233958538993;0.0;0.0638049948036406;1.0;0;0.7331225873658409
GUMW;0;1;0;1;0;1;0;28;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0643726368633431;0.0;1;0.2981331183958659
L4QN;1;1;0;1;2;4;0;49;1;1;1;1;0;0;1;1;0;1;0;0.0009871668311944;0.0006139572404242;0.049609441954994;0.3333333333333333;1;0.24434862876157898
P7BD;0;0;1;4;3;5;0;26;0;0;0;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0720214713567124;1.0;0;0.014548211806515022
B9XJ;0;1;0;3;0;3;0;45;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0004935834155972;0.0574931184199324;0.0;1;0.2981331183958659
X2H2;0;1;0;3;1;3;0;39;1;1;1;0;0;0;0;0;0;0;0;0.0004935834155972;0.0;0.0447393699831068;1.0;0;0.5061239263337589
W7EU;0;1;0;3;0;3;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0019743336623889;0.0014872966544037;0.0715761954390489;0.3571428571428571;0;0.694615929476581
CFAS;1;1;0;1;0;3;0;24;0;0;0;0;0;0;0;0;0;0;0;0.0004935834155972;1.4357918549247124e-06;0.0509237149679527;0.0;0;0.017776911481554934
HFLL;0;1;0;2;3;5;0;31;0;0;0;0;0;0;1;0;0;1;0;0.0014807502467917;0.0068879925081567;0.0682051541012304;0.6666666666666666;0;0.5736872800872447
PKB4;0;1;0;3;1;3;0;32;1;1;1;0;0;0;1;0;0;1;0;0.0009871668311944;1.624564850151357e-07;0.0664382101690468;0.8333333333333334;0;0.33605486689029296
CNYS;1;1;0;1;2;4;0;30;1;1;1;0;0;0;0;0;0;1;0;0.0014807502467917;0.0070450257234945;0.0729656240433616;0.2666666666666666;1;0.2981331183958659
QXO7;1;1;0;1;0;2;0;28;1;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0034511849535402;0.0606441570881226;0.0;1;0.2981331183958659
Y7OE;0;1;0;2;1;3;0;26;1;0;0;0;0;0;1;0;0;0;0;0.0009871668311944;0.0;0.0547427011983409;1.0;1;0.2974160082717905
Y5A3;0;1;0;1;0;5;0;31;1;1;1;0;0;0;1;0;0;1;0;0.0007403751233958;0.0004935834155972;0.0880563282336578;0.3333333333333333;1;0.14433399872386804
SWGC;1;1;0;3;0;3;0;39;1;1;1;0;0;0;0;1;0;1;0;0.0024679170779861;0.004924958854704;0.0675738776599293;0.5777777777777777;0;0.6026099445805579
IOQT;1;1;0;3;0;3;0;26;1;1;1;0;0;0;0;0;0;1;0;0.0017275419545903;0.0036253364252597;0.0600919472045083;0.0952380952380952;0;0.31717790212283975
D5JK;1;1;0;2;1;3;0;33;1;0;0;0;0;0;0;1;0;0;0;0.0007403751233958;0.0;0.0496313172141789;1.0;0;0.007385296800823575
MNLX;1;1;0;2;3;3;0;30;1;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.066934271602491;1.0;0;0.4048141343804433
IBZU;0;1;0;2;1;0;0;32;1;1;1;0;0;0;1;0;0;0;0;0.0009871668311944;1.686445596435282e-06;0.0606260099347657;0.6666666666666666;0;0.5224700460859439
QEPX;0;1;0;2;1;3;0;26;0;1;1;0;0;0;1;0;0;1;0;0.0009871668311944;0.0369310546875901;0.0911688603892451;0.1666666666666666;0;0.00794876810135547
U2PY;1;1;0;2;1;3;0;58;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0566420174175601;0.0;1;0.2974160082717905
FBXB;1;1;0;1;0;3;0;34;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.060606967108904;0.0;1;0.2974160082717905
INS6;0;0;1;1;2;2;0;32;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0770781814723226;0.0;1;0.16286247579316807
VTHD;0;1;0;3;1;3;0;23;1;0;0;0;0;0;1;0;0;0;0;0.0009871668311944;0.0;0.059067055393586;1.0;1;0.2469853226482299
Z0KB;1;1;0;3;1;5;0;28;0;0;1;0;0;0;0;0;0;1;0;0.0009871668311944;0.0;0.0515154597233523;1.0;1;0.2631482837523098
GIOR;1;1;0;2;2;3;0;25;0;0;0;0;0;0;0;0;0;1;0;0.0014807502467917;0.0;0.0824130005898265;1.0;0;0.5907758155756566
EALU;0;1;0;2;1;3;0;27;1;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0491425522109297;0.0;1;0.2599958281741481
I0RR;1;1;0;2;1;3;0;41;1;1;0;0;0;0;0;1;0;0;0;0.0017275419545903;0.0004097964834506;0.0517827476038338;0.8095238095238095;0;0.02975252248384333
KLQ9;0;1;0;3;1;3;0;26;1;1;0;0;0;0;1;0;0;1;0;0.0014807502467917;2.130051934934505e-05;0.0609094325441563;0.8;0;0.5162039444578208
KLJ9;1;1;0;4;3;5;0;61;1;1;0;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0601356465472462;0.0;1;0.2981331183958659
CXEB;1;1;0;2;1;3;0;27;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0677625967857919;0.0;1;0.2981331183958659
PCHI;0;1;0;2;1;4;0;28;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0816556838562763;0.0;1;0.2974160082717905
U9DG;1;1;0;3;2;5;0;24;1;0;0;0;0;0;0;0;0;1;0;0.0007403751233958;2.037958584341657e-06;0.0738661222108793;0.3333333333333333;0;0.7372891512816634
CIP2;1;1;0;2;1;1;0;24;1;1;0;0;0;0;1;1;0;1;0;0.0022211253701875;0.000794859466701;0.0539791650014653;0.2222222222222222;0;0.7531902245186265
QKW3;1;1;0;3;3;3;0;34;1;1;1;0;0;0;0;1;0;1;0;0.0017275419545903;0.0003939650989859;0.060143679867007;0.8571428571428571;0;0.7371563832010873
NIBL;0;1;0;2;3;5;0;23;1;0;0;0;0;0;1;0;0;1;0;0.0007403751233958;0.0664864610562017;0.0697490274382896;0.3333333333333333;1;0.27253222272275435
ABED;0;1;0;3;1;2;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0609754262411027;1.0;1;0.2974160082717905
CFSJ;1;1;0;2;1;3;0;45;0;1;1;0;0;0;0;0;0;1;0;0.0017275419545903;0.0027058521356335;0.0497825392535076;0.1904761904761904;0;0.8358663420730545
P3Y1;1;1;0;3;2;3;0;27;1;0;0;0;0;0;0;0;0;1;0;0.0007403751233958;6.716512715745671e-05;0.0495281865740967;0.6666666666666666;0;0.5079479395688841
WXOL;0;1;0;3;3;5;0;25;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0620245220346247;1.0;1;0.13165212141515742
PMPQ;0;1;0;1;0;5;0;33;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0644555794162093;0.0;1;0.2974160082717905
N8IY;1;1;0;1;1;3;0;30;1;1;1;0;0;0;1;0;0;1;0;0.0019743336623889;0.0061322145146252;0.0669475423378769;0.2142857142857142;0;0.3164356106221747
B9UF;0;1;0;1;2;5;0;28;1;0;0;0;0;0;0;1;0;0;0;0.0019743336623889;9.8619209228441e-05;0.068222379364919;0.8928571428571429;0;0.845222362051939
MNXD;0;1;0;1;2;2;0;26;0;1;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.062803205257366;0.0;1;0.2974160082717905
EXTP;0;1;0;1;2;3;0;38;0;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0001644465769565;0.0394970270006823;0.0;1;0.2974160082717905
BLWO;1;1;0;1;0;2;0;25;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0413921322260018;0.0;0;0.061077319142494854
MUUM;1;1;0;1;0;3;0;48;1;1;0;0;0;0;0;0;1;0;0;0.0004935834155972;0.0291836829681189;0.0519533804315771;0.0;1;0.2981331183958659
K9PA;1;1;0;3;0;3;0;26;0;1;0;0;0;0;0;0;0;1;0;0.0004935834155972;6.092118188067588e-08;0.0514435162379707;0.0;0;0.3546196040107219
HHKH;1;1;0;3;2;2;0;23;1;0;0;0;0;0;0;1;0;1;0;0.0024679170779861;0.0033859491718054;0.0515010549327639;0.1777777777777777;0;0.8449120017633671
QPCU;0;0;1;4;3;5;0;26;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0650401284109149;0.0;0;0.08834490005354385
MNZO;0;1;0;3;2;5;0;23;0;0;0;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0576288542496302;1.0;1;0.2546647756698068
R0VC;1;1;0;1;2;2;0;36;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0754956029214488;0.0;0;0.34007468175817307
CEAK;0;1;0;1;1;2;0;26;0;1;1;0;0;0;0;0;0;1;0;0.0009871668311944;0.0025015203167099;0.0654900439617274;0.0;0;0.5081623435609394
JACN;0;1;0;4;3;5;0;37;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0659129727531517;0.0;1;0.2974160082717905
CYEU;0;1;0;2;0;2;0;31;1;1;1;0;0;0;0;1;0;1;0;0.0002467917077986;0.0;0.0645109932973523;0.0;0;0.1098409708188028
KSBI;1;1;0;3;1;5;0;36;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0702447819152624;0.0;0;0.0008801846875772249
IHF6;0;1;0;3;0;3;0;25;0;0;0;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0640905999398952;0.0;1;0.27084330493363823
AGND;0;1;0;1;0;2;0;31;1;1;1;0;0;0;0;1;0;1;0;0.0002467917077986;0.0;0.0606895725369199;0.0;1;0.14392860367566734
DBMK;0;1;0;3;2;3;0;23;0;0;0;0;0;0;0;0;0;1;0;0.0014807502467917;2.0307060626891965e-07;0.0541950325678441;0.6666666666666666;0;0.8400256044584495
JVST;0;1;0;3;1;2;0;25;1;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.049618554302438;0.0;1;0.2981331183958659
IVKT;0;1;0;1;1;3;0;30;1;1;1;0;0;0;1;0;0;1;0;0.0004935834155972;0.0029578452226705;0.0648870241965186;0.0;1;0.2974160082717905
X2R0;1;1;0;3;2;5;0;25;1;0;0;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0736245366669089;0.0;1;0.2981331183958659
DTTO;0;0;1;3;2;2;0;54;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0472911463317849;1.0;0;0.50754341000097
Z7WZ;0;1;0;1;0;2;0;33;0;1;0;0;0;0;0;0;0;0;0;0.0004935834155972;0.0;0.0613381774144716;1.0;1;0.2974160082717905
ROE0;0;1;0;1;1;2;0;23;0;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.0;0.0541928580981677;1.0;1;0.2981331183958659
Z6DU;1;1;0;3;1;3;0;23;1;0;0;0;0;0;1;0;0;1;0;0.0024679170779861;0.0208597964046957;0.0609589144138045;0.4444444444444444;0;0.6136100522236323
CXJ8;0;1;0;3;0;2;0;24;1;0;0;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0666732484286043;0.0;1;0.2981331183958659
GGRM;1;1;0;3;0;2;0;43;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.065606683721382;0.0;0;0.0030856804654709456
S5EC;1;1;0;3;2;3;0;30;0;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.062073931093647;0.0;1;0.2981331183958659
GQO8;0;1;0;3;3;5;0;33;0;1;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0727076978288175;1.0;0;0.5101782021911395
EYAV;0;1;0;3;2;3;0;23;1;0;0;0;0;0;1;1;0;1;0;0.0007403751233958;0.0;0.051723917844241;1.0;1;0.2974160082717905
M1M8;1;1;0;1;0;1;0;33;1;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0004935834155972;0.058327335540521;0.3333333333333333;1;0.2974160082717905
S8K9;0;1;0;3;0;3;0;27;1;0;1;0;0;0;0;0;0;0;0;0.0014807502467917;4.692773791891618e-05;0.0658765383927555;0.8666666666666667;0;0.010036049893444999
U5IW;1;1;0;3;0;3;0;49;1;1;1;0;0;0;0;0;0;0;0;0.001233958538993;0.0005202028192686;0.0801170515659601;0.4;0;0.31205541134967224
DAND;1;1;0;2;1;3;0;38;1;1;1;0;0;0;0;1;0;1;0;0.0002467917077986;0.0;0.0677127721796093;0.0;0;0.3764817867918239
AYPI;0;1;0;4;0;3;0;25;0;0;0;0;0;0;0;0;0;1;0;0.0014807502467917;5.685792925509615e-06;0.0639338571744138;0.8666666666666667;0;0.11728892814965954
VHNY;1;1;0;1;3;3;0;33;1;1;1;0;0;0;1;1;0;0;0;0.0027147087857847;0.0160528496978385;0.0739456539591583;0.0363636363636363;1;0.2658720273542202
R3DS;0;1;0;1;2;3;0;47;0;1;1;0;0;0;0;0;0;0;0;0.003208292201382;1.0153530313445982e-08;0.0688928182807399;0.9871794871794872;0;0.5759920215689329
IWCY;1;1;0;1;0;2;0;34;1;1;1;0;0;0;1;1;0;1;0;0.001233958538993;0.0014803847197004;0.0596417374409396;0.1;1;0.26263930216598913
RDFE;0;1;0;1;0;3;0;24;1;0;0;0;0;0;1;0;0;1;0;0.0029615004935834;0.0109788552545504;0.0768968003947318;0.1666666666666666;0;0.4605695639845641
V8XT;0;0;1;3;2;0;0;47;0;1;0;0;0;0;0;0;0;1;0;0.0009871668311944;6.803454555369967e-05;0.0499051654063108;0.5;0;0.10616751335115725
SAEF;0;1;0;2;2;2;0;33;1;1;0;0;0;0;0;0;0;1;0;0.0014807502467917;0.0002808554481961;0.0521902652017671;0.6666666666666666;1;0.24519110625706744
A8CE;0;1;0;1;3;5;0;31;1;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0809315517206942;0.0;0;0.02999004509538191
FYMS;1;1;0;1;3;3;0;24;0;1;0;0;0;0;0;0;0;1;0;0.0009871668311944;4.3660180347817705e-07;0.0683040304772179;0.5;0;0.04113071613915375
CTA2;0;1;0;3;2;3;0;25;1;1;0;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0540692011048691;0.0;0;0.019622201200939406
MHWS;0;1;0;3;0;2;0;24;1;0;0;0;0;0;1;0;0;1;0;0.0009871668311944;0.0002295127006761;0.0728711446812337;0.3333333333333333;0;0.07343464816872138
WBEY;0;1;0;1;3;4;0;28;1;1;1;0;0;0;0;0;0;1;0;0.0009871668311944;0.0024663331272572;0.0629358681639563;0.0;0;0.8575473219857503
CVN0;0;1;0;3;0;2;0;21;0;0;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0651708886208283;1.0;1;0.2981331183958659
PHFI;1;1;0;1;0;2;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0014807502467917;0.0;0.0824130005898265;1.0;1;0.2981331183958659
TDXX;1;1;0;2;1;2;0;32;1;0;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0695861239910698;1.0;1;0.2974160082717905
H5W0;0;1;0;2;1;2;0;34;1;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;1.8276354564202765e-07;0.0379980682127216;0.0;1;0.28898466687133006
C0MA;0;1;0;1;1;3;0;27;0;1;0;0;0;0;0;0;0;1;0;0.0022211253701875;0.0036978433926227;0.0572955699155837;0.4444444444444444;0;0.6351532942832248
G3UY;0;1;0;1;2;3;0;34;1;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0546297794315914;1.0;0;0.030921727122667126
IVWZ;0;1;0;3;0;2;0;26;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;8.35236569356037e-05;0.0516731279330748;0.3333333333333333;1;0.2974160082717905
A3IE;0;1;0;1;0;2;0;27;1;1;1;0;0;0;0;0;0;0;0;0.0007403751233958;0.0;0.0563717306622148;1.0;0;0.05793783551802938
JKU8;1;1;0;3;1;3;0;30;0;1;1;0;0;0;0;0;0;1;0;0.001233958538993;0.0069384745868679;0.0857040123522071;0.4;0;0.6048167507050966
HADF;0;0;1;3;1;5;0;30;0;1;0;0;0;0;1;0;0;0;0;0.0007403751233958;0.0001670133894198;0.0611484192258356;0.6666666666666666;0;0.7235741996550584
VLCO;0;1;0;3;2;2;0;26;1;0;0;0;0;0;0;1;0;0;0;0.0009871668311944;0.003523485279721;0.0622102127920901;0.3333333333333333;1;0.2974160082717905
O2O0;0;1;0;1;3;3;0;39;0;1;1;0;0;0;1;0;0;0;0;0.0019743336623889;0.0002980196731637;0.0776096533231181;0.75;0;0.5072819619451348
VJK6;0;1;0;3;1;1;0;24;1;0;0;0;0;0;1;0;0;0;0;0.0007403751233958;0.0;0.0466411897417008;1.0;1;0.2974160082717905
ULLF;0;1;0;2;1;3;0;26;0;0;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0445686127854283;1.0;0;0.3806523254162198
CEI8;0;1;0;3;2;5;0;52;1;0;0;0;0;0;0;0;0;0;0;0.0004935834155972;1.2590377588673014e-07;0.0410295874764576;0.0;1;0.2974160082717905
VFUK;1;1;0;3;1;3;0;31;0;1;1;0;0;0;1;0;0;0;0;0.0056762092793682;0.034120500465663;0.0807251718298635;0.1936758893280632;0;0.7346866173767167
CEUE;0;1;0;3;2;3;0;32;0;1;0;0;0;0;1;0;0;0;0;0.0007403751233958;0.0;0.0468239019147878;1.0;1;0.2974160082717905
VCB7;0;1;0;2;1;3;0;49;1;1;1;0;0;0;1;0;0;0;0;0.0009871668311944;0.0;0.0611678038765775;1.0;0;0.31136276897764004
ASOW;1;1;0;3;0;2;0;27;1;1;1;0;0;0;1;0;0;1;0;0.0007403751233958;0.0;0.0428796681376128;1.0;0;0.10099171479915021
YZLL;1;1;0;1;0;2;0;31;0;1;1;0;0;0;0;0;0;1;0;0.0019743336623889;1.0669146060123147e-05;0.0542465459997857;0.5357142857142857;0;0.5841186434767348
QXP2;1;1;0;3;0;5;0;33;0;1;1;0;0;0;0;0;0;1;0;0.0024679170779861;1.0443631179544437e-07;0.0467585220060467;0.8666666666666667;0;0.7360165519375451
